# Generated by ChargePol,,,,,,,,
#charge (pos/neg), time (UT sec), bottom height of layer (km), depth of layer (km), x distance from LMA center (km), y distance from LMA center (km), longitude, latitude,
charge,time,zmin,zwidth,x,y,lon,lat,Date
pos,10892.96303,3.20438,1.69443,-49.683302,9.530167,-95.886353,29.845909,4/7/2023
pos,10895.99896,3.7122,0.84327,-55.866685,-2.599335,-95.949982,29.736568,4/7/2023
pos,10913.67741,9.29868,3.274051,-11.467721,12.260712,-95.489212,29.870523,4/7/2023
pos,10914.90285,4.82718,1.02083,8.577573,63.969682,-95.280411,30.336651,4/7/2023
pos,10922.53946,3.89021,1.83889,-54.349763,1.026228,-95.934418,29.769251,4/7/2023
pos,10937.1057,4.34277,0.89385,-53.788405,0.586759,-95.928566,29.765289,4/7/2023
pos,10938.40728,2.81488,2.17966,-15.128756,9.387557,-95.527229,29.844624,4/7/2023
pos,10971.84803,7.72609,1.608021,-1.653952,50.064109,-95.387253,30.2113,4/7/2023
pos,10972.10646,3.92897,1.61921,-55.087216,0.018222,-95.942024,29.760164,4/7/2023
pos,10979.36263,6.43333,5.84671,-16.123101,-0.467584,-95.537415,29.755785,4/7/2023
pos,10995.16073,3.83673,1.33045,-54.202797,-0.171996,-95.932831,29.75845,4/7/2023
pos,11016.63492,2.60098,2.16126,-19.690062,-1.129009,-95.57444,29.749823,4/7/2023
pos,11061.95153,2.97198,1.48857,-25.110381,-5.544219,-95.630615,29.710022,4/7/2023
pos,11066.98556,2.79001,2.02772,-15.582711,-0.224046,-95.531807,29.75798,4/7/2023
pos,11071.52461,3.20351,1.22492,-50.951185,5.995376,-95.899361,29.814045,4/7/2023
pos,11087.91145,2.52963,1.92934,-15.097862,0.797501,-95.526787,29.767189,4/7/2023
pos,11095.67088,3.34846,1.10179,-57.726816,-5.169285,-95.969154,29.713402,4/7/2023
pos,11097.80839,8.44457,2.90168,121.772199,-78.654907,-94.114311,29.05097,4/7/2023
pos,11101.08548,3.64741,0.91987,-52.757824,-0.227009,-95.917824,29.757954,4/7/2023
pos,11138.94597,2.97972,1.08346,-43.412683,22.032699,-95.821693,29.958612,4/7/2023
pos,11141.50292,2.6042,1.82222,-19.435928,-0.350153,-95.571815,29.756844,4/7/2023
pos,11147.90772,3.26413,3.09732,-14.957699,-3.145656,-95.525276,29.731644,4/7/2023
pos,11158.75926,2.83107,3.09303,-15.20341,2.587325,-95.527908,29.783323,4/7/2023
pos,11159.85965,5.30984,2.74458,-3.225984,63.994649,-95.403694,30.336876,4/7/2023
pos,11172.56817,3.75902,2.59499,-45.347926,12.525621,-95.841423,29.872911,4/7/2023
pos,11183.38809,3.062,1.60694,-14.997637,4.289975,-95.525795,29.798672,4/7/2023
pos,11197.16553,3.68092,1.57344,-12.039007,-0.191885,-95.49501,29.75827,4/7/2023
pos,11239.55469,4.27742,0.74496,-51.931404,-2.151191,-95.909149,29.740608,4/7/2023
pos,11254.71583,2.59574,2.71936,-11.914055,0.536825,-95.493721,29.764839,4/7/2023
pos,11270.74389,4.78197,0.76153,-52.451998,0.743546,-95.914696,29.766703,4/7/2023
pos,11271.50293,7.79279,4.53762,-10.573561,14.056884,-95.479935,29.886715,4/7/2023
pos,11278.86597,2.48387,1.86903,-13.519632,6.345342,-95.510468,29.8172,4/7/2023
pos,11290.53404,2.08887,1.48493,-16.444063,2.101307,-95.540787,29.778942,4/7/2023
pos,11291.28227,3.69093,0.78657,-20.399246,-2.785533,-95.581772,29.73489,4/7/2023
pos,11316.15735,2.85247,2.4063,-8.701566,1.996571,-95.460373,29.777998,4/7/2023
pos,11316.76503,3.01437,1.38418,-54.520373,-0.955507,-95.936089,29.751387,4/7/2023
pos,11317.56139,4.13106,1.47218,-60.24509,-14.005629,-95.994797,29.633747,4/7/2023
pos,11330.34351,8.97534,1.90268,-56.847778,1.424437,-95.960381,29.77284,4/7/2023
pos,11335.36331,2.96754,1.46223,-17.221714,1.3343,-95.548851,29.772028,4/7/2023
pos,11340.21578,3.23598,1.75439,-11.89429,-0.904091,-95.4935,29.75185,4/7/2023
pos,11349.53323,3.33569,1.64856,-11.938413,5.896141,-95.494034,29.81315,4/7/2023
pos,11355.78332,9.05376,2.45296,-58.916706,-3.605648,-95.98159,29.727497,4/7/2023
pos,11361.15863,10.10544,2.19738,-8.59183,5.207421,-95.459259,29.806942,4/7/2023
pos,11385.8159,6.87975,2.86082,-26.955132,27.157576,-95.650589,30.00481,4/7/2023
pos,11388.5808,9.02969,2.78179,103.632015,-111.494234,-94.304413,28.754942,4/7/2023
pos,11392.5577,2.31088,1.12805,-12.831556,-1.259982,-95.503227,29.748642,4/7/2023
pos,11406.21613,2.86677,2.42051,-9.113423,2.303797,-95.464653,29.780767,4/7/2023
pos,11420.79026,7.15905,1.078021,-60.646452,-11.240595,-95.999115,29.658672,4/7/2023
pos,11427.33228,11.01833,1.798189,-13.023758,2.147222,-95.505264,29.779356,4/7/2023
pos,11440.15543,9.64374,2.75949,-11.21172,4.142921,-95.486465,29.797346,4/7/2023
pos,11450.66291,3.10563,1.99465,-12.180562,2.717029,-95.496513,29.784492,4/7/2023
pos,11464.62505,4.72663,0.49085,-29.942535,29.314929,-95.681747,30.024258,4/7/2023
pos,11464.71131,10.98868,1.64192,-9.852296,4.084523,-95.472343,29.79682,4/7/2023
pos,11466.56737,4.81067,1.54483,-14.410255,5.852342,-95.519714,29.812756,4/7/2023
pos,11473.46054,2.62505,2.0858,-11.425398,-0.810146,-95.488632,29.752697,4/7/2023
pos,11483.52754,10.75592,0.62174,-53.85536,-2.316018,-95.929115,29.739122,4/7/2023
pos,11486.18424,3.06681,1.71192,-10.341769,2.949141,-95.477417,29.786585,4/7/2023
pos,11488.42716,7.28723,2.10997,6.270154,-22.688783,-95.305023,29.555473,4/7/2023
pos,11497.1346,11.30547,1.394771,-13.176623,3.325768,-95.506866,29.78998,4/7/2023
pos,11508.5624,3.2123,1.68031,-15.551396,65.297398,-95.532448,30.348619,4/7/2023
pos,11516.46796,4.43254,1.91003,-53.950327,-1.441525,-95.930145,29.747005,4/7/2023
pos,11522.44654,2.59806,1.53431,-9.804746,1.373021,-95.471825,29.772377,4/7/2023
pos,11531.34708,3.64009,1.31459,-56.709284,-9.32149,-95.958374,29.675972,4/7/2023
pos,11541.57473,3.33935,1.00746,-52.622713,0.221135,-95.916443,29.761993,4/7/2023
pos,11542.68937,7.37948,5.13391,-2.088687,17.760523,-95.391724,29.920101,4/7/2023
pos,11570.5995,4.86192,1.3591,-14.328135,74.045721,-95.519791,30.427481,4/7/2023
pos,11578.45867,3.07222,1.44052,-43.520798,21.578843,-95.8228,29.954521,4/7/2023
pos,11579.01459,3.8284,2.34165,-7.331025,1.667552,-95.446136,29.775032,4/7/2023
pos,11583.73662,3.68219,1.06282,-55.338428,-9.879448,-95.944122,29.670942,4/7/2023
pos,11604.65168,5.51702,1.57589,-8.494946,8.968612,-95.458282,29.840847,4/7/2023
pos,11624.35393,3.56389,2.57881,-7.948828,4.761605,-95.452576,29.802923,4/7/2023
pos,11630.49391,3.02767,1.91243,-25.584821,36.483958,-95.636551,30.088882,4/7/2023
pos,11633.76334,4.88562,0,-39.197848,24.508915,-95.777931,29.980934,4/7/2023
pos,11649.02902,3.72995,0.64032,-52.59216,-1.241362,-95.916054,29.74881,4/7/2023
pos,11653.6682,3.68224,0.5593,-56.047904,-9.992648,-95.951477,29.669922,4/7/2023
pos,11688.55109,3.08901,1.03737,-41.159252,20.68319,-95.798195,29.946447,4/7/2023
pos,11711.8786,3.28224,0.93816,-38.319689,21.527638,-95.768684,29.95406,4/7/2023
pos,11719.67058,2.91716,1.80407,-8.280192,7.520926,-95.456039,29.827797,4/7/2023
pos,11721.23143,5.76641,0.55253,-50.263581,-1.086903,-95.891884,29.750202,4/7/2023
pos,11749.24692,2.75816,1.84164,-4.499893,8.692067,-95.416763,29.838354,4/7/2023
pos,11760.72488,4.07736,1.39977,-58.300276,-13.208153,-95.97467,29.640936,4/7/2023
pos,11769.08133,2.58759,1.32128,-51.338982,8.992733,-95.903534,29.841064,4/7/2023
pos,11782.95054,8.75641,2.36403,-67.371034,-39.722899,-96.067101,29.40192,4/7/2023
pos,11795.87367,11.14581,1.49825,-7.332992,8.692913,-95.446205,29.838362,4/7/2023
pos,11813.17355,3.03449,1.17217,-38.745357,22.679313,-95.773155,29.964441,4/7/2023
pos,11814.64845,2.71861,2.87799,-3.603984,9.434318,-95.407455,29.845045,4/7/2023
pos,11828.67688,4.61491,0.74075,-48.570012,0.056731,-95.874352,29.760511,4/7/2023
pos,11833.80451,5.43781,0.19902,-53.929451,-3.957096,-95.929802,29.724329,4/7/2023
pos,11851.34639,2.89348,1.46914,-13.844817,7.612332,-95.513863,29.828621,4/7/2023
pos,11854.6589,3.67304,1.02743,-45.998538,5.007259,-95.847862,29.805138,4/7/2023
pos,11856.6264,3.60366,0.80919,-56.122287,-10.306645,-95.952232,29.667091,4/7/2023
pos,11860.09325,3.35398,0.78457,-53.561206,-6.705415,-95.925842,29.699554,4/7/2023
pos,11861.6737,8.56004,3.92752,-3.890316,9.346509,-95.410431,29.844254,4/7/2023
pos,11872.81289,4.07876,2.43946,-9.317447,8.648056,-95.466827,29.837957,4/7/2023
pos,11897.47295,2.21261,1.49797,-9.854577,12.254365,-95.472443,29.870466,4/7/2023
pos,11906.96902,7.97666,1.50982,-15.95844,34.120307,-95.536224,30.067575,4/7/2023
pos,11907.62518,8.18063,0.67373,-7.450034,32.127993,-95.447586,30.049616,4/7/2023
pos,11927.70814,8.63836,2.169359,-56.67413,-8.047518,-95.958076,29.687456,4/7/2023
pos,11933.94132,4.38249,0.58662,-52.186917,-1.94722,-95.911812,29.742447,4/7/2023
pos,11937.66851,9.12081,3.20308,-5.867574,10.167471,-95.430984,29.851654,4/7/2023
pos,11938.12489,5.85628,3.357581,13.347206,42.109664,-95.230873,30.139595,4/7/2023
pos,11939.14651,7.99653,1.09594,9.322884,42.311519,-95.27282,30.141415,4/7/2023
pos,11947.46658,3.30993,1.90353,-50.307099,0.013355,-95.892387,29.76012,4/7/2023
pos,11954.06697,3.58348,1.26553,-26.767083,59.342038,-95.649452,30.294935,4/7/2023
pos,11955.62789,3.74197,1.38616,-52.265896,-3.116668,-95.912575,29.731905,4/7/2023
pos,11959.02934,3.86082,0.54497,-54.077753,-8.618171,-95.931107,29.682312,4/7/2023
pos,11959.47831,8.30121,2.38696,-59.210187,-10.290776,-95.984268,29.667234,4/7/2023
pos,11960.10178,8.36491,1.99116,-20.698348,35.212525,-95.585617,30.077421,4/7/2023
pos,11960.4426,7.01304,1.37013,-23.795129,37.130148,-95.61792,30.094707,4/7/2023
pos,11964.02825,4.67934,1.49487,-46.008953,2.316704,-95.847855,29.780884,4/7/2023
pos,11980.63966,3.57312,1.02845,-50.617031,1.008455,-95.895653,29.769091,4/7/2023
pos,11981.41778,4.7353,0.30143,-52.471681,-4.988588,-95.914619,29.715031,4/7/2023
pos,11996.1622,3.50712,1.05932,-52.866152,-1.376356,-95.918892,29.747593,4/7/2023
pos,12004.71073,4.04218,0.92563,-53.479131,-6.913617,-95.92498,29.697678,4/7/2023
pos,12018.67765,8.75007,1.13666,-75.520213,-57.761423,-96.150177,29.239313,4/7/2023
pos,12028.10223,3.19018,1.09743,-54.870139,-9.162165,-95.939301,29.677408,4/7/2023
pos,12037.50373,4.25323,0.32608,-23.758745,48.487566,-95.617798,30.197088,4/7/2023
pos,12041.4277,3.59645,1.1042,-53.515659,-4.264534,-95.925491,29.721558,4/7/2023
pos,12057.23021,5.04706,1.39004,-8.72909,9.957787,-95.460724,29.849764,4/7/2023
pos,12057.32944,3.42589,0.95257,-51.57554,-0.526406,-95.905533,29.755255,4/7/2023
pos,12071.2968,3.4438,1.88238,-41.752811,16.926019,-95.804222,29.912579,4/7/2023
pos,12072.16784,3.6102,0.10739,-59.195992,-0.153164,-95.98468,29.758619,4/7/2023
pos,12072.31626,8.91695,1.27351,-56.887408,-7.481308,-95.96032,29.69256,4/7/2023
pos,12077.77308,10.77479,0.48262,0.702663,14.865997,-95.362694,29.894009,4/7/2023
pos,12077.83916,6.93121,2.67481,1.732381,36.421963,-95.351952,30.088324,4/7/2023
pos,12078.46948,9.11676,0.5892,-8.051527,21.060452,-95.453766,29.949848,4/7/2023
pos,12107.93006,4.71595,0.29141,-52.084056,-5.878528,-95.910553,29.707008,4/7/2023
pos,12114.42976,5.78737,5.93217,-53.176629,-2.071423,-95.922081,29.741327,4/7/2023
pos,12116.35659,2.24934,1.34609,-43.970767,2.807165,-95.826706,29.785305,4/7/2023
pos,12128.34411,3.44884,1.15133,-51.868829,-3.861881,-95.908417,29.725187,4/7/2023
pos,12134.32121,2.45129,1.81037,-6.756713,11.048101,-95.440231,29.859592,4/7/2023
pos,12135.17554,6.02858,0.46726,-6.09182,14.848435,-95.433342,29.89385,4/7/2023
pos,12142.46958,3.79343,1.18479,-51.194989,-1.177039,-95.90155,29.74939,4/7/2023
pos,12165.1856,8.26089,2.4034,121.728956,-64.89681,-94.113243,29.174992,4/7/2023
pos,12188.09231,5.21966,1.36855,-6.028709,13.518815,-95.432678,29.881865,4/7/2023
pos,12204.40746,4.36019,0.70156,-52.535831,-7.681471,-95.915154,29.690756,4/7/2023
pos,12220.38954,4.03308,0.95676,-49.105191,2.482589,-95.88002,29.782379,4/7/2023
pos,12222.07569,2.37673,1.70662,-6.668113,10.693267,-95.439308,29.856394,4/7/2023
pos,12226.29763,2.04894,1.5915,-42.277433,20.923977,-95.809837,29.948618,4/7/2023
pos,12245.55949,8.13687,1.78381,-17.87917,35.789103,-95.556259,30.082619,4/7/2023
pos,12254.05188,3.66544,0.89747,-51.533567,-1.458029,-95.905052,29.746857,4/7/2023
pos,12291.78061,2.23962,1.61093,-6.470771,9.248543,-95.437248,29.84337,4/7/2023
pos,12300.48768,7.32841,4.06029,-56.495655,-31.425258,-95.955002,29.476719,4/7/2023
pos,12302.72511,6.88812,1.740979,132.529104,-54.443933,-94.000481,29.269218,4/7/2023
pos,12303.78957,2.84141,1.63451,-17.173831,40.050065,-95.548981,30.121029,4/7/2023
pos,12311.3378,2.38267,1.59482,-10.526761,9.255526,-95.479401,29.843433,4/7/2023
pos,12318.62475,4.9219,1.5531,-49.350416,-1.295952,-95.882393,29.748318,4/7/2023
pos,12328.16946,3.15702,1.14054,-53.115967,-2.60272,-95.921425,29.736538,4/7/2023
pos,12331.24612,3.33693,1.99093,-8.288794,13.683643,-95.456177,29.88335,4/7/2023
pos,12356.24461,3.49211,1.59514,-47.422418,5.550194,-95.862679,29.810032,4/7/2023
pos,12367.28188,2.00212,1.40205,-6.781298,11.653666,-95.440491,29.865051,4/7/2023
pos,12371.47831,3.4424,1.10969,-49.523052,-1.945739,-95.884155,29.74246,4/7/2023
pos,12378.49013,3.81185,1.0068,-6.181383,13.453646,-95.434265,29.881277,4/7/2023
pos,12382.66994,3.4702,1.26604,-49.976632,-5.91344,-95.88868,29.706694,4/7/2023
pos,12392.08843,2.51363,1.68285,-16.160755,40.971108,-95.538437,30.129332,4/7/2023
pos,12399.85976,6.10041,3.54768,14.176375,36.533047,-95.222305,30.089325,4/7/2023
pos,12400.20808,3.6681,1.10785,-6.260644,13.442009,-95.435089,29.881172,4/7/2023
pos,12411.24268,3.08353,0.84333,-48.322087,-0.883355,-95.871735,29.752037,4/7/2023
pos,12422.29727,2.84685,0.90736,-49.164994,-1.572075,-95.880455,29.745829,4/7/2023
pos,12429.43668,3.94628,1.16574,-48.121024,0.921703,-95.869728,29.768309,4/7/2023
pos,12431.9572,5.09092,0.14426,-47.723776,-5.465508,-95.865318,29.710732,4/7/2023
pos,12435.48623,2.28789,1.04625,-14.478983,42.34622,-95.520927,30.141727,4/7/2023
pos,12468.33222,2.70244,1.58401,-5.304847,11.087244,-95.42514,29.859945,4/7/2023
pos,12470.13352,4.25319,1.85264,-44.992484,5.532844,-95.837433,29.809875,4/7/2023
pos,12476.91883,3.30984,1.33364,-52.343671,-5.434405,-95.913269,29.711012,4/7/2023
pos,12479.5907,5.75384,0.64647,-48.239451,0.71879,-95.870949,29.766479,4/7/2023
pos,12498.72904,5.00111,0.88245,-47.614712,-5.058201,-95.864204,29.714403,4/7/2023
pos,12510.11873,4.33187,1.54267,-44.577984,3.23542,-95.833031,29.789165,4/7/2023
pos,12522.01318,9.0203,2.38575,-50.902527,-0.372581,-95.898552,29.756641,4/7/2023
pos,12522.84147,3.30673,1.17454,-5.759617,13.086964,-95.429878,29.877972,4/7/2023
pos,12542.16719,4.05686,1.86841,-6.607174,14.405581,-95.438698,29.889858,4/7/2023
pos,12548.34891,4.93681,0.77677,-45.35015,1.569586,-95.840981,29.774149,4/7/2023
pos,12557.12637,2.44034,1.63066,-3.595709,14.566177,-95.407387,29.891306,4/7/2023
pos,12577.75861,3.66921,0.89017,16.463714,44.087378,-95.198357,30.157423,4/7/2023
pos,12578.75342,4.2874,1.59731,-8.354513,16.055546,-95.456879,29.904732,4/7/2023
pos,12592.129,3.87897,1.31761,-46.536985,2.347173,-95.85334,29.781158,4/7/2023
pos,12598.90029,7.7908,2.33513,121.905399,-53.454758,-94.110153,29.278135,4/7/2023
pos,12603.67153,2.5462,1.54168,-4.698266,15.251934,-95.418854,29.897488,4/7/2023
pos,12613.53114,5.81738,0.37679,1.893524,14.905141,-95.350311,29.894361,4/7/2023
pos,12617.22452,3.44427,1.5191,12.059864,37.341948,-95.244347,30.096617,4/7/2023
pos,12623.96732,2.12594,2.37031,-4.66663,17.192197,-95.418533,29.914978,4/7/2023
pos,12630.47045,5.0923,3.42333,-47.805744,-5.209698,-95.86618,29.713037,4/7/2023
pos,12638.03313,3.56841,2.67612,-4.778944,23.791632,-95.419731,29.974468,4/7/2023
pos,12640.87715,4.85346,0.55928,-5.983045,13.826676,-95.432205,29.88464,4/7/2023
pos,12646.4765,4.01852,0.26082,-4.824955,12.446698,-95.420158,29.8722,4/7/2023
pos,12682.15373,4.30053,0.98258,-48.091076,-0.307201,-95.869362,29.757231,4/7/2023
pos,12687.54261,3.385,1.14679,9.46085,44.428247,-95.271362,30.160496,4/7/2023
pos,12700.84709,3.84961,2.1295,-1.63475,16.872064,-95.387001,29.912092,4/7/2023
pos,12705.3665,3.77206,1.28362,-46.623854,-2.953957,-95.854012,29.733372,4/7/2023
pos,12711.20402,10.43129,2.12217,99.377956,-108.007473,-94.347847,28.786373,4/7/2023
pos,12715.12374,4.27734,0.77832,-4.888529,14.731004,-95.42083,29.892792,4/7/2023
pos,12719.72691,4.43505,1.80059,-44.256149,4.001792,-95.82972,29.796074,4/7/2023
pos,12723.6459,2.74873,1.20692,-36.168093,28.698572,-95.746544,30.018702,4/7/2023
pos,12725.22418,3.17529,1.45874,-0.75724,18.494311,-95.377876,29.926716,4/7/2023
pos,12726.87366,5.39818,0.78297,-4.710612,15.550908,-95.418983,29.900183,4/7/2023
pos,12751.08198,4.51404,0.36886,-46.969037,-2.550881,-95.857613,29.737005,4/7/2023
pos,12752.51167,2.81788,1.3374,-4.265665,14.491486,-95.414352,29.890633,4/7/2023
pos,12766.93091,3.5294,1.16898,-45.567118,-3.692823,-95.84301,29.726711,4/7/2023
pos,12771.94034,2.83355,2.01589,1.158052,17.409287,-95.357956,29.916935,4/7/2023
pos,12783.15393,3.52258,0.7576,17.466638,46.151632,-95.187866,30.176031,4/7/2023
pos,12787.35699,3.76135,1.04887,-46.274805,-1.373393,-95.850456,29.74762,4/7/2023
pos,12810.49053,5.17124,0.72936,-4.697857,16.212544,-95.418854,29.906147,4/7/2023
pos,12832.92105,4.21155,1.52401,-59.692329,-31.648484,-95.988091,29.474707,4/7/2023
pos,12854.98333,5.23593,0.66047,-5.107899,16.36658,-95.423119,29.907536,4/7/2023
pos,12866.06436,1.21654,2.76379,9.320076,54.174843,-95.272743,30.248356,4/7/2023
pos,12881.56243,3.34661,1.16571,-46.351057,2.894551,-95.851433,29.786093,4/7/2023
pos,12900.44096,2.98723,1.76414,2.896755,11.31449,-95.33989,29.861994,4/7/2023
pos,12902.96698,2.7351,1.10185,-41.399001,4.023797,-95.800041,29.796272,4/7/2023
pos,12909.65784,3.03299,1.81664,-53.025121,-15.654112,-95.919838,29.618887,4/7/2023
pos,12913.62693,2.81498,2.20631,-3.457318,18.329695,-95.40596,29.925232,4/7/2023
pos,12932.11193,3.01729,1.15078,-43.629988,3.542223,-95.823196,29.791931,4/7/2023
pos,12958.60477,2.07098,0.61298,1.78212,14.12565,-95.351471,29.887335,4/7/2023
pos,12959.17175,10.74503,0.744569,0.767097,16.822976,-95.362022,29.91165,4/7/2023
pos,12969.03094,3.38113,0.89745,9.675366,45.962896,-95.269112,30.17433,4/7/2023
pos,12994.57973,7.02213,1.70248,-22.407145,38.016491,-95.603477,30.102697,4/7/2023
pos,13006.84242,2.77137,0.63106,-43.728141,2.491476,-95.824173,29.782459,4/7/2023
pos,13025.82055,3.64952,1.29612,-43.475922,-0.257689,-95.821442,29.757677,4/7/2023
pos,13056.77716,3.92572,1.47334,4.552135,19.602186,-95.322647,29.936703,4/7/2023
pos,13101.3138,3.32264,0.79718,-46.914599,-0.969683,-95.857117,29.751259,4/7/2023
pos,13107.325,2.35229,1.70965,2.809111,18.273413,-95.340782,29.924725,4/7/2023
pos,13140.20398,3.44124,0.8831,-40.916403,4.835661,-95.795059,29.803591,4/7/2023
pos,13144.28894,2.67995,1.5907,2.927251,29.146928,-95.339523,30.022743,4/7/2023
pos,13171.07448,3.07618,1.03692,-39.48194,5.500259,-95.780182,29.809582,4/7/2023
pos,13174.94272,4.84114,1.30887,37.114639,58.608038,-94.982544,30.288319,4/7/2023
pos,13185.57009,2.93562,1.42499,-0.284915,16.483377,-95.372963,29.908588,4/7/2023
pos,13209.21452,6.01263,4.62054,-40.787625,20.434574,-95.794319,29.944206,4/7/2023
pos,13235.91182,3.9304,0.67033,19.958428,50.287546,-95.161804,30.213314,4/7/2023
pos,13308.01824,2.17477,1.56649,6.163735,17.833521,-95.305893,29.920759,4/7/2023
pos,13309.50431,4.66189,1.13952,35.261832,26.399456,-95.002968,29.997976,4/7/2023
pos,13322.16192,6.99087,2.363729,23.40869,48.085336,-95.125862,30.193462,4/7/2023
pos,13334.6503,3.01539,1.23731,3.725442,17.777027,-95.331253,29.92025,4/7/2023
pos,13347.65415,2.28926,1.57328,-1.051211,20.211983,-95.380936,29.9422,4/7/2023
pos,13350.97651,8.22325,1.68732,-52.453217,-10.282524,-95.914169,29.667309,4/7/2023
pos,13360.28745,2.51809,1.68521,2.666423,16.828054,-95.34227,29.911695,4/7/2023
pos,13377.82477,2.53096,1.33182,0.726543,19.932687,-95.362442,29.939682,4/7/2023
pos,13378.48714,3.68921,1.09735,-12.379596,21.769272,-95.498802,29.956238,4/7/2023
pos,13417.76823,2.58167,1.04329,3.5375,22.830387,-95.333191,29.965803,4/7/2023
pos,13454.9531,4.25559,1.20505,-30.007936,13.073634,-95.681969,29.877851,4/7/2023
pos,13565.11493,3.19408,1.43483,-28.963636,17.558879,-95.671234,29.918283,4/7/2023
pos,13568.67913,5.16363,4.91662,-38.406892,3.784703,-95.768951,29.794117,4/7/2023
pos,13585.47349,8.26012,2.57511,4.504897,31.086768,-95.32309,30.04023,4/7/2023
pos,13604.80037,3.41642,0.98297,-34.765485,9.829776,-95.731323,29.84861,4/7/2023
pos,13613.81784,8.79456,0.282721,-42.900229,3.267158,-95.815605,29.789452,4/7/2023
pos,13718.77689,4.82003,2.64751,22.472355,49.140527,-95.135605,30.202974,4/7/2023
pos,13727.41595,8.04806,1.89126,-46.688403,-6.605968,-95.854523,29.700451,4/7/2023
pos,13762.69982,8.77939,1.61583,107.939086,-97.430181,-94.258774,28.881721,4/7/2023
pos,13764.55664,7.01303,2.40674,-43.77733,-3.099318,-95.824455,29.732061,4/7/2023
pos,13779.11297,7.48533,2.52486,-45.52293,-7.988274,-95.842369,29.68799,4/7/2023
pos,13815.89496,3.33341,1.43857,-32.623923,6.673939,-95.708969,29.820162,4/7/2023
pos,13846.0497,3.23703,1.00851,-31.133998,7.478397,-95.693512,29.827414,4/7/2023
pos,13859.5311,5.95795,3.748399,-40.128986,0.806388,-95.786728,29.767269,4/7/2023
pos,13888.83573,7.51713,2.23715,-45.190306,-5.016941,-95.839043,29.714775,4/7/2023
pos,13931.02338,5.67464,4.317709,-39.717534,10.660683,-95.782822,29.8561,4/7/2023
pos,13969.08645,3.67718,0.98737,-29.634025,8.826002,-95.677963,29.839561,4/7/2023
pos,13969.39733,2.58897,1.65313,-28.375446,12.648977,-95.664986,29.874023,4/7/2023
pos,14011.92335,3.85943,0.84655,-28.798153,8.703069,-95.669273,29.838453,4/7/2023
pos,14013.50178,6.87957,0.71561,-37.775038,36.833713,-95.763565,30.092035,4/7/2023
pos,14040.11815,5.61129,2.55365,13.889679,37.977982,-95.225273,30.10235,4/7/2023
pos,14131.76981,8.08535,0.785419,-6.431845,41.912252,-95.437042,30.137815,4/7/2023
pos,14177.67583,5.66207,4.05403,-29.996306,8.968612,-95.681732,29.840847,4/7/2023
pos,14198.25711,3.20052,2.29764,34.656301,35.259074,-95.00898,30.077841,4/7/2023
pos,14274.50009,3.24283,0.88181,-25.826093,14.140673,-95.638519,29.88747,4/7/2023
pos,14345.82171,4.28389,1.18565,-28.655934,8.907252,-95.667801,29.840294,4/7/2023
